frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
104,3474.1,15,65,881,,,,,,,13,948,448,,,,,,,14,1006,509,,,,,,,,,,,,,,,,15,814,865,,,,,,
105,3506.4,15,65,880,,,,,,,13,947,445,,,,,,,15,1005,507,,,,,,,,,,,,,,,,15,815,864,,,,,,
106,3543.8,15,66,881,,,,,,,13,945,441,,,,,,,15,1004,503,,,,,,,,,,,,,,,,15,815,863,,,,,,
107,3574.4,15,65,880,,,,,,,13,944,438,,,,,,,14,1003,500,,,,,,,,,,,,,,,,14,815,863,,,,,,
108,3607.9,15,65,880,,,,,,,13,943,436,,,,,,,14,1002,497,,,,,,,,,,,,,,,,15,814,863,,,,,,
109,3644.6,15,66,881,,,,,,,13,942,434,,,,,,,14,1000,495,,,,,,,,,,,,,,,,15,815,863,,,,,,
110,3674.2,15,65,881,,,,,,,13,941,433,,,,,,,14,999,493,,,,,,,,,,,,,,,,15,815,865,,,,,,
111,3706.3,15,65,882,,,,,,,13,940,431,,,,,,,14,998,492,,,,,,,,,,,,,,,,15,814,865,,,,,,
112,3742.2,15,66,882,,,,,,,13,938,430,,,,,,,14,997,490,,,,,,,,,,,,,,,,15,815,866,,,,,,
113,3774.8,15,66,882,,,,,,,13,937,428,,,,,,,14,996,488,,,,,,,,,,,,,,,,15,814,866,,,,,,
114,3809.6,15,65,881,,,,,,,13,936,426,,,,,,,14,995,485,,,,,,,,,,,,,,,,15,815,865,,,,,,
115,3843.6,15,65,880,,,,,,,13,935,422,,,,,,,14,995,481,,,,,,,,,,,,,,,,15,815,863,,,,,,
116,3874.5,15,65,880,,,,,,,13,934,419,,,,,,,15,993,479,,,,,,,,,,,,,,,,15,815,863,,,,,,
117,3906.5,15,65,880,,,,,,,13,933,417,,,,,,,14,992,476,,,,,,,,,,,,,,,,15,814,863,,,,,,
118,3942.2,15,65,880,,,,,,,13,932,415,,,,,,,14,991,474,,,,,,,,,,,,,,,,15,814,863,,,,,,
119,3974.0,15,65,880,,,,,,,13,930,413,,,,,,,14,990,472,,,,,,,,,,,,,,,,15,815,864,,,,,,
120,4006.1,15,65,881,,,,,,,13,929,412,,,,,,,14,988,469,,,,,,,,,,,,,,,,14,815,865,,,,,,
121,4046.1,15,66,883,,,,,,,13,927,410,,,,,,,14,987,468,,,,,,,,,,,,,,,,15,815,866,,,,,,
122,4082.2,15,66,883,,,,,,,13,926,408,,,,,,,14,985,466,,,,,,,,,,,,,,,,14,815,866,,,,,,
123,4106.7,15,66,882,,,,,,,13,925,405,,,,,,,14,984,462,,,,,,,,,,,,,,,,14,814,866,,,,,,
124,4142.1,15,65,880,,,,,,,13,923,402,,,,,,,14,983,458,,,,,,,,,,,,,,,,15,815,864,,,,,,
125,4174.3,15,65,880,,,,,,,13,922,397,,,,,,,14,981,454,,,,,,,,,,,,,,,,15,814,863,,,,,,
126,4206.7,15,65,879,,,,,,,13,920,394,,,,,,,14,980,450,,,,,,,,,,,,,,,,15,815,863,,,,,,
127,4242.0,15,66,880,,,,,,,13,918,391,,,,,,,14,978,447,,,,,,,,,,,,,,,,15,814,863,,,,,,
128,4274.2,15,65,880,,,,,,,13,917,389,,,,,,,14,977,444,,,,,,,,,,,,,,,,14,815,863,,,,,,
129,4306.5,15,65,881,,,,,,,13,915,388,,,,,,,14,976,443,,,,,,,,,,,,,,,,14,815,864,,,,,,
130,4342.5,15,65,882,,,,,,,13,914,387,,,,,,,14,974,442,,,,,,,,,,,,,,,,15,815,866,,,,,,
131,4378.2,15,65,883,,,,,,,13,913,385,,,,,,,14,973,441,,,,,,,,,,,,,,,,15,815,866,,,,,,
132,4406.6,15,66,883,,,,,,,13,912,384,,,,,,,14,972,438,,,,,,,,,,,,,,,,14,815,866,,,,,,
133,4442.2,15,65,881,,,,,,,13,911,381,,,,,,,14,971,436,,,,,,,,,,,,,,,,15,815,865,,,,,,
134,4482.1,15,65,880,,,,,,,13,909,378,,,,,,,14,970,432,,,,,,,,,,,,,,,,14,815,863,,,,,,
135,4506.5,15,66,879,,,,,,,13,909,375,,,,,,,15,969,429,,,,,,,,,,,,,,,,14,814,863,,,,,,
136,4542.0,15,66,879,,,,,,,13,907,373,,,,,,,14,968,427,,,,,,,,,,,,,,,,15,814,863,,,,,,
137,4574.2,15,66,880,,,,,,,13,906,371,,,,,,,14,967,425,,,,,,,,,,,,,,,,15,814,863,,,,,,
138,4606.3,15,66,881,,,,,,,13,905,370,,,,,,,14,965,423,,,,,,,,,,,,,,,,15,815,863,,,,,,
139,4642.1,15,65,882,,,,,,,13,903,369,,,,,,,14,964,422,,,,,,,,,,,,,,,,14,815,865,,,,,,
140,4674.5,15,65,883,,,,,,,13,902,368,,,,,,,15,963,420,,,,,,,,,,,,,,,,14,815,866,,,,,,
141,4706.6,15,65,883,,,,,,,13,901,366,,,,,,,14,961,419,,,,,,,,,,,,,,,,15,815,866,,,,,,
142,4742.3,15,66,883,,,,,,,13,899,364,,,,,,,14,960,417,,,,,,,,,,,,,,,,15,814,866,,,,,,
143,4775.4,15,65,881,,,,,,,13,898,361,,,,,,,14,959,414,,,,,,,,,,,,,,,,14,815,864,,,,,,
