frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
118,3944.5,15,57,880,,,,,,,13,1014,629,,,,,,,15,1058,680,,,,,,,16,1062,644,,,,,,,15,808,867,,,,,,
119,3973.5,15,58,880,,,,,,,13,1014,631,,,,,,,15,1057,683,,,,,,,34,1079,632,,,,,,,15,809,867,,,,,,
120,4004.3,15,58,880,,,,,,,13,1015,632,,,,,,,15,1059,684,,,,,,,33,1076,632,,,,,,,15,809,867,,,,,,
121,4040.1,15,58,880,,,,,,,13,1015,633,,,,,,,15,1059,686,,,,,,,20,1072,640,,,,,,,15,809,866,,,,,,
122,4072.2,15,58,879,,,,,,,13,1015,634,,,,,,,15,1059,687,,,,,,,29,1076,634,,,,,,,15,808,866,,,,,,
123,4104.6,15,58,879,,,,,,,13,1016,635,,,,,,,15,1060,688,,,,,,,31,1076,636,,,,,,,15,808,866,,,,,,
124,4140.1,15,58,880,,,,,,,13,1016,635,,,,,,,15,1060,689,,,,,,,31,1077,638,,,,,,,15,809,866,,,,,,
125,4171.9,15,58,880,,,,,,,13,1016,636,,,,,,,15,1060,689,,,,,,,32,1078,643,,,,,,,15,809,867,,,,,,
126,4205.0,15,58,880,,,,,,,13,1016,636,,,,,,,15,1060,689,,,,,,,30,1077,637,,,,,,,15,808,867,,,,,,
127,4240.2,15,57,880,,,,,,,13,1016,635,,,,,,,15,1060,689,,,,,,,17,1067,650,,,,,,,15,809,866,,,,,,
128,4272.3,15,58,880,,,,,,,13,1016,635,,,,,,,15,1059,688,,,,,,,32,1078,640,,,,,,,15,809,866,,,,,,
